,movieID,dialog_id,dialog,speakers,movie_title,movie_genres,emotion
296,m0,98,Where ya goin?,JOEY,10 things i hate about you,comedy,optimism
297,m0,98,Away.,KAT,10 things i hate about you,comedy,sadness
298,m0,98,Your sister here?,JOEY,10 things i hate about you,comedy,sadness
299,m0,99,Leave my sister alone.,KAT,10 things i hate about you,comedy,joy
300,m0,99,And why would I do that?,JOEY,10 things i hate about you,comedy,joy
301,m0,100,Yeah,PATRICK,10 things i hate about you,comedy,optimism
302,m0,100,What do you think?,JOEY,10 things i hate about you,comedy,sadness
303,m0,101,Two legs nice rack...,PATRICK,10 things i hate about you,comedy,optimism
304,m0,101,Yeah whatever.  I want you to go out with her.,JOEY,10 things i hate about you,comedy,optimism
305,m0,101,Sure Sparky.  I'll get right on it.,PATRICK,10 things i hate about you,comedy,anger
306,m0,101,You just said,JOEY,10 things i hate about you,comedy,joy
307,m0,101,You need money to take a girl out,PATRICK,10 things i hate about you,comedy,joy
308,m0,101,But you'd go out with her if you had the cake?,JOEY,10 things i hate about you,comedy,optimism
309,m0,102,You got it Verona.  I pick up the tab you do the honors.,JOEY,10 things i hate about you,comedy,anger
310,m0,102,You're gonna pay me to take out some girl?,PATRICK,10 things i hate about you,comedy,joy
311,m0,102,I can't date her sister until that one gets a boyfriend.  And that's the catch. She doesn't want a boyfriend.,JOEY,10 things i hate about you,comedy,joy
312,m0,102,How much?,PATRICK,10 things i hate about you,comedy,optimism
313,m0,103,I can't take a girl like that out on twenty bucks.,PATRICK,10 things i hate about you,comedy,joy
314,m0,103,Fine thirty.,JOEY,10 things i hate about you,comedy,optimism
315,m0,104,Take it or leave it.  This isn't a negotiation.,JOEY,10 things i hate about you,comedy,joy
316,m0,104,Fifty and you've got your man.,PATRICK,10 things i hate about you,comedy,anger
317,m0,105,When I shell out fifty I expect results.,JOEY,10 things i hate about you,comedy,anger
318,m0,105,I'm on it,PATRICK,10 things i hate about you,comedy,joy
319,m0,105,Watching the bitch trash my car doesn't count as a date.,JOEY,10 things i hate about you,comedy,joy
320,m0,105,I got her under control. She just acts crazed in public to keep up the image.,PATRICK,10 things i hate about you,comedy,joy
321,m0,106,I just upped my price,PATRICK,10 things i hate about you,comedy,optimism
322,m0,106,What?,JOEY,10 things i hate about you,comedy,optimism
323,m0,106,A hundred bucks a date.,PATRICK,10 things i hate about you,comedy,optimism
324,m0,106,Forget it.,JOEY,10 things i hate about you,comedy,sadness
325,m0,106,Forget her sister then.,PATRICK,10 things i hate about you,comedy,joy
326,m0,107,It's about time.,PATRICK,10 things i hate about you,comedy,anger
327,m0,107,A deal's a deal.,JOEY,10 things i hate about you,comedy,anger
328,m0,108,How'd you do it?,JOEY,10 things i hate about you,comedy,optimism
329,m0,108,Do what?,PATRICK,10 things i hate about you,comedy,joy
330,m0,108,Get her to act like a human,JOEY,10 things i hate about you,comedy,joy
331,m0,109,I don't know Dorsey. ..the limo.-the flowers.  Another hundred for the tux --,PATRICK,10 things i hate about you,comedy,optimism
332,m0,109,Enough with the Barbie n' Ken shit. I know.,JOEY,10 things i hate about you,comedy,joy
333,m0,110,Hey.,MICHAEL,10 things i hate about you,comedy,optimism
334,m0,110,Are you lost?,JOEY,10 things i hate about you,comedy,sadness
335,m0,110,Nope - just came by to chat,MICHAEL,10 things i hate about you,comedy,sadness
336,m0,110,We don't chat.,JOEY,10 things i hate about you,comedy,sadness
337,m0,110,Well actually I thought I'd run an idea by you.  You know just to see if you're interested.,MICHAEL,10 things i hate about you,comedy,optimism
338,m0,110,We're not.,JOEY,10 things i hate about you,comedy,sadness
339,m0,111,But she can't go out with you because her sister is this insane head case and no one will go out with her. right?,MICHAEL,10 things i hate about you,comedy,joy
340,m0,111,Does this conversation have a purpose?,JOEY,10 things i hate about you,comedy,sadness
341,m0,111,So what you need to do is recruit a guy who'll go out with her.  Someone who's up for the job.,MICHAEL,10 things i hate about you,comedy,anger
342,m0,112,I hear you're helpin' Verona.,JOEY,10 things i hate about you,comedy,optimism
343,m0,112,Uh  yeah.  We're old friend*,MICHAEL,10 things i hate about you,comedy,optimism
344,m0,112,You and Verona?,JOEY,10 things i hate about you,comedy,optimism
345,m0,112,What?  We took bathes together when we were kids.,MICHAEL,10 things i hate about you,comedy,optimism
346,m0,113,You better not fuck this up.  I'm heavily invested.,JOEY,10 things i hate about you,comedy,joy
347,m0,113,Hey -- it's all for the higher good right?,MICHAEL,10 things i hate about you,comedy,anger
348,m0,114,Who's that?,MANDELLA,10 things i hate about you,comedy,optimism
349,m0,114,Patrick Verona   Random skid.,KAT,10 things i hate about you,comedy,sadness
350,m0,114,That's Pat Verona? The one who was gone for a year? I heard he was doing porn movies.,MANDELLA,10 things i hate about you,comedy,sadness
351,m0,114,I'm sure he's completely incapable of doing anything that interesting.,KAT,10 things i hate about you,comedy,sadness
352,m0,114,He always look so,MANDELLA,10 things i hate about you,comedy,optimism
353,m0,114,Block E?,KAT,10 things i hate about you,comedy,optimism
354,m0,115,Mandella eat.  Starving yourself is a very slow way to die.,KAT,10 things i hate about you,comedy,sadness
355,m0,115,Just a little.,MANDELLA,10 things i hate about you,comedy,sadness
356,m0,116,What's this?,KAT,10 things i hate about you,comedy,optimism
357,m0,116,An attempted slit.,MANDELLA,10 things i hate about you,comedy,joy
358,m0,117,I realize that the men of this fine institution are severely lacking but killing yourself so you can be with William Shakespeare is beyond the scope of normal teenage obsessions.  You're venturing far past daytime talk show fodder and entering the world of those who need very expensive therapy.,KAT,10 things i hate about you,comedy,sadness
359,m0,117,But imagine the things he'd say during sex.,MANDELLA,10 things i hate about you,comedy,optimism
360,m0,118,The people at this school are so incredibly foul.,KAT,10 things i hate about you,comedy,joy
361,m0,118,You could always go with me.  I'm sure William has some friends.,MANDELLA,10 things i hate about you,comedy,optimism
362,m0,119,So he has this huge raging fit about Sarah Lawrence and insists that I go to his male-dominated puking frat boy number one golf team school. I have no say at all.,KAT,10 things i hate about you,comedy,joy
363,m0,119,William would never have gone to a state school.,MANDELLA,10 things i hate about you,comedy,sadness
364,m0,119,William didn't even go to high school,KAT,10 things i hate about you,comedy,sadness
365,m0,119,That's never been proven,MANDELLA,10 things i hate about you,comedy,joy
366,m0,119,Neither has his heterosexuality.,KAT,10 things i hate about you,comedy,sadness
367,m0,120,I appreciate your efforts toward a speedy death but I'm consuming.  Do you mind?,KAT,10 things i hate about you,comedy,anger
368,m0,120,Does it matter?,MANDELLA,10 things i hate about you,comedy,sadness
369,m0,120,"If I was Bianca it would be """"Any school you want precious.  Don't forget your tiara.""""""",KAT,10 things i hate about you,comedy,optimism
370,m0,121,You think this'll work?,MANDELLA,10 things i hate about you,comedy,anger
371,m0,121,No fear.,KAT,10 things i hate about you,comedy,anger
372,m0,122,What'd he say?,MANDELLA,10 things i hate about you,comedy,joy
373,m0,122,Who cares?,KAT,10 things i hate about you,comedy,joy
374,m0,123,You went to the party?  I thought we were officially opposed to suburban social activity.,MANDELLA,10 things i hate about you,comedy,joy
375,m0,123,I didn't have a choice.,KAT,10 things i hate about you,comedy,sadness
376,m0,123,You didn't have a choice?  Where's Kat and what have you done with her?,MANDELLA,10 things i hate about you,comedy,joy
377,m0,123,I did Bianca a favor and it backfired.,KAT,10 things i hate about you,comedy,joy
378,m0,123,You didn't,MANDELLA,10 things i hate about you,comedy,joy
379,m0,123,I got drunk.  I puked.  I got rejected. It was big fun.,KAT,10 things i hate about you,comedy,optimism
380,m0,124,Can you even imagine?  Who the hell would go to this a bastion of commercial excess?,KAT,10 things i hate about you,comedy,joy
381,m0,124,Well I guess we're not since we don't have dates .,MANDELLA,10 things i hate about you,comedy,sadness
382,m0,124,Listen to you!  You sound like Betty all pissed off because Archie is taking Veronica.,KAT,10 things i hate about you,comedy,joy
383,m0,124,Okay okay we won't go.  It's not like I have a dress anyway,MANDELLA,10 things i hate about you,comedy,sadness
384,m0,124,You ' re looking at this from the wrong perspective.  We're making a statement.,KAT,10 things i hate about you,comedy,joy
385,m0,124,Oh good.  Something new and different for us.,MANDELLA,10 things i hate about you,comedy,anger
386,m0,125,Have you seen him?,MANDELLA,10 things i hate about you,comedy,optimism
387,m0,125,Who?,KAT,10 things i hate about you,comedy,joy
388,m0,125,William - he asked me to meet him here.,MANDELLA,10 things i hate about you,comedy,optimism
389,m0,125,Oh honey -- tell me we haven't' progressed to full-on hallucinations.,KAT,10 things i hate about you,comedy,sadness
390,m0,126,I mean Wo-man.  How ya doin'?,PATRICK,10 things i hate about you,comedy,optimism
391,m0,126,Sweating like a pig actually.  And yourself?,KAT,10 things i hate about you,comedy,joy
392,m0,126,There's a way to get a guy's attention.,PATRICK,10 things i hate about you,comedy,anger
393,m0,126,My mission in life.,KAT,10 things i hate about you,comedy,anger
394,m0,127,Pick you up Friday then,PATRICK,10 things i hate about you,comedy,optimism
395,m0,127,Oh right.  Friday.,KAT,10 things i hate about you,comedy,optimism
396,m0,128,The night I take you to places you've never been before.  And back.,PATRICK,10 things i hate about you,comedy,optimism
397,m0,128,Like where?  The 7-Eleven on Burnside? Do you even know my name screwboy?,KAT,10 things i hate about you,comedy,joy
398,m0,128,I know a lot more than that,PATRICK,10 things i hate about you,comedy,anger
399,m0,129,You hate me don't you?,PATRICK,10 things i hate about you,comedy,joy
400,m0,129,I don't really think you warrant that strong an emotion.,KAT,10 things i hate about you,comedy,joy
401,m0,129,Then say you'll spend Dollar Night at the track with me.,PATRICK,10 things i hate about you,comedy,optimism
402,m0,129,And why would I do that?,KAT,10 things i hate about you,comedy,joy
403,m0,129,Come on -- the ponies the flat beer you with money in your eyes me with my hand on your ass...,PATRICK,10 things i hate about you,comedy,optimism
404,m0,129,You -- covered in my vomit.,KAT,10 things i hate about you,comedy,sadness
405,m0,129,Seven-thirty?,PATRICK,10 things i hate about you,comedy,optimism
406,m0,130,Are you following me?,KAT,10 things i hate about you,comedy,optimism
407,m0,130,I was in the laundromat. I saw your car. Thought I'd say hi.,PATRICK,10 things i hate about you,comedy,optimism
408,m0,130,Hi,KAT,10 things i hate about you,comedy,optimism
409,m0,131,You're not a big talker are you?,PATRICK,10 things i hate about you,comedy,joy
410,m0,131,Depends on the topic. My fenders don't really whip me into a verbal frenzy.,KAT,10 things i hate about you,comedy,joy
411,m0,132,hey.  Great show huh?,PATRICK,10 things i hate about you,comedy,optimism
412,m0,132,,KAT,10 things i hate about you,comedy,optimism
413,m0,133,Excuse me?,PATRICK,10 things i hate about you,comedy,sadness
414,m0,133,That's what you want isn't it?,KAT,10 things i hate about you,comedy,joy
415,m0,133,Do you mind?  You're sort of ruining it for me.,PATRICK,10 things i hate about you,comedy,joy
416,m0,134,You know these guys are no Bikini Kill or The Raincoats but they're right up there.,PATRICK,10 things i hate about you,comedy,optimism
417,m0,134,You know who The Raincoats are?,KAT,10 things i hate about you,comedy,optimism
418,m0,134,Why don't you?,PATRICK,10 things i hate about you,comedy,anger
419,m0,135,What's this?,PATRICK,10 things i hate about you,comedy,optimism
420,m0,135,"""""I'm getting trashed man."""" Isn't that what you're supposed to do at a party?""",KAT,10 things i hate about you,comedy,joy
421,m0,135,I say do what you wanna do.,PATRICK,10 things i hate about you,comedy,anger
422,m0,135,Funny you're the only one,KAT,10 things i hate about you,comedy,optimism
423,m0,136,Okay?,PATRICK,10 things i hate about you,comedy,joy
424,m0,136,I'm fine. I'm,KAT,10 things i hate about you,comedy,anger
425,m0,137,You're not okay.,PATRICK,10 things i hate about you,comedy,sadness
426,m0,137,I just need to lie down for awhile,KAT,10 things i hate about you,comedy,sadness
427,m0,137,Uh uh. You lie down and you'll go to sleep,PATRICK,10 things i hate about you,comedy,sadness
428,m0,137,I know just let me sleep,KAT,10 things i hate about you,comedy,sadness
429,m0,137,What if you have a concussion? My dog went to sleep with a concussion and woke up a vegetable. Not that I could tell the difference...,PATRICK,10 things i hate about you,comedy,sadness
430,m0,138,This is so patronizing.,KAT,10 things i hate about you,comedy,joy
431,m0,138,Leave it to you to use big words when you're shitfaced.,PATRICK,10 things i hate about you,comedy,joy
432,m0,138,Why 're you doing this?,KAT,10 things i hate about you,comedy,joy
433,m0,138,I told you,PATRICK,10 things i hate about you,comedy,joy
434,m0,138,You don't care if I die,KAT,10 things i hate about you,comedy,joy
435,m0,138,Sure I do,PATRICK,10 things i hate about you,comedy,optimism
436,m0,138,Why?,KAT,10 things i hate about you,comedy,joy
437,m0,138,Because then I'd have to start taking out girls who like me.,PATRICK,10 things i hate about you,comedy,optimism
438,m0,138,Like you could find one,KAT,10 things i hate about you,comedy,optimism
